Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-12 16:00:00,35.00,144.00
2025-04-12 17:00:00,41.00,153.00
2025-04-12 18:00:00,44.75,168.75
2025-04-12 19:00:00,41.50,171.75
2025-04-12 20:00:00,46.00,163.50
2025-04-12 21:00:00,70.50,190.25
2025-04-12 22:00:00,46.50,174.50
2025-04-12 23:00:00,26.25,112.00
2025-04-13 00:00:00,26.00,104.50
2025-04-13 01:00:00,35.25,118.50
2025-04-13 02:00:00,48.50,144.50
2025-04-13 03:00:00,50.50,147.50
2025-04-13 04:00:00,45.50,132.50
2025-04-13 05:00:00,46.25,129.50
2025-04-13 06:00:00,49.25,139.75
2025-04-13 07:00:00,86.75,208.25
2025-04-13 08:00:00,112.50,248.75
2025-04-13 09:00:00,133.50,298.50
2025-04-13 10:00:00,118.75,293.50
2025-04-13 11:00:00,118.75,304.25
2025-04-13 12:00:00,82.75,240.25
2025-04-13 13:00:00,73.75,217.00
2025-04-13 14:00:00,60.00,188.50
2025-04-13 15:00:00,43.00,154.25
2025-04-13 16:00:00,42.75,134.00
2025-04-13 17:00:00,44.00,141.25
2025-04-13 18:00:00,41.75,139.75
2025-04-13 19:00:00,49.25,167.25
2025-04-13 20:00:00,65.50,232.50
2025-04-13 21:00:00,88.75,349.25
2025-04-13 22:00:00,116.00,428.50
2025-04-13 23:00:00,132.75,395.25
2025-04-14 00:00:00,121.75,335.50
2025-04-14 01:00:00,117.75,351.00
2025-04-14 02:00:00,100.00,295.75
2025-04-14 03:00:00,91.00,244.00
2025-04-14 04:00:00,91.50,217.50
2025-04-14 05:00:00,101.75,222.50
2025-04-14 06:00:00,122.25,266.50
2025-04-14 07:00:00,137.00,328.75
2025-04-14 08:00:00,131.75,332.25
2025-04-14 09:00:00,90.75,270.25
2025-04-14 10:00:00,72.00,263.75
2025-04-14 11:00:00,76.00,309.25
2025-04-14 12:00:00,74.25,286.25
2025-04-14 13:00:00,65.50,260.50
2025-04-14 14:00:00,44.25,193.75
2025-04-14 15:00:00,40.25,161.00
2025-04-14 16:00:00,35.00,167.50
2025-04-14 17:00:00,33.75,164.25
2025-04-14 18:00:00,43.75,221.25
2025-04-14 19:00:00,53.00,256.00
2025-04-14 20:00:00,55.75,320.25
2025-04-14 21:00:00,68.75,336.25
2025-04-14 22:00:00,70.75,330.50
2025-04-14 23:00:00,75.25,311.75
2025-04-15 00:00:00,77.75,317.25
2025-04-15 01:00:00,67.50,258.75
2025-04-15 02:00:00,70.00,240.25
2025-04-15 03:00:00,76.50,265.00
2025-04-15 04:00:00,66.00,225.75
2025-04-15 05:00:00,67.25,215.25
2025-04-15 06:00:00,66.75,226.00
2025-04-15 07:00:00,67.50,240.25
2025-04-15 08:00:00,85.25,268.00
2025-04-15 09:00:00,81.25,263.25
2025-04-15 10:00:00,74.25,289.00
2025-04-15 11:00:00,64.00,279.50
2025-04-15 12:00:00,57.25,270.00
2025-04-15 13:00:00,45.50,218.00
2025-04-15 14:00:00,42.00,179.25
2025-04-15 15:00:00,46.50,189.25
2025-04-15 16:00:00,47.25,210.00
2025-04-15 17:00:00,50.75,223.25
2025-04-15 18:00:00,55.75,239.50
2025-04-15 19:00:00,90.00,360.25
2025-04-15 20:00:00,98.00,407.25
2025-04-15 21:00:00,95.50,401.75
2025-04-15 22:00:00,102.50,429.00
2025-04-15 23:00:00,108.75,415.00
2025-04-16 00:00:00,112.25,383.75
2025-04-16 01:00:00,101.00,323.50
2025-04-16 02:00:00,92.50,275.25
2025-04-16 03:00:00,79.00,228.25
2025-04-16 04:00:00,73.50,210.00
2025-04-16 05:00:00,82.00,218.50
2025-04-16 06:00:00,85.00,209.25
2025-04-16 07:00:00,117.25,289.00
2025-04-16 08:00:00,140.75,352.25
2025-04-16 09:00:00,121.75,322.75
2025-04-16 10:00:00,79.50,270.00
2025-04-16 11:00:00,61.25,247.25
