Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-10-26 04:00:00,185.0,282.0,7.95,22.28,18.32,69.15,10.2,1.88,11.7,6.48,53.05,,,,,28.62,58.25,0.3,235.75,0.0,0.0,5.0,985.0,
2024-10-26 05:00:00,197.0,299.0,9.95,29.05,23.52,68.9,10.18,1.92,10.8,5.32,44.88,,,,,28.55,59.0,0.3,240.0,0.0,0.0,5.0,985.5,
2024-10-26 06:00:00,195.0,299.0,17.82,33.22,32.17,69.1,9.73,1.96,9.82,5.6,41.7,,,,,28.55,59.0,0.3,273.5,0.0,0.0,10.25,986.0,
2024-10-26 07:00:00,190.0,304.0,19.95,33.17,33.85,69.6,10.07,2.01,9.48,5.82,39.42,,,,,29.65,55.5,0.38,252.75,0.0,0.0,56.0,986.0,
2024-10-26 08:00:00,182.0,318.0,13.08,37.22,30.45,69.47,13.05,2.21,20.18,5.43,33.6,,,,,31.35,51.25,0.3,271.25,0.0,0.0,113.75,986.0,
2024-10-26 09:00:00,205.0,344.0,4.0,42.72,26.0,69.32,25.98,2.13,41.32,5.78,35.65,,,,,32.0,49.75,0.43,292.5,0.0,0.0,241.0,986.0,
2024-10-26 10:00:00,239.0,407.0,6.28,39.58,26.18,69.03,28.35,1.98,65.78,5.62,44.18,,,,,33.0,48.5,0.48,279.75,0.0,0.0,337.0,986.0,
2024-10-26 11:00:00,219.0,354.0,4.58,37.15,23.5,69.03,22.2,2.22,86.2,5.32,39.65,,,,,33.9,46.5,0.7,262.25,0.0,0.0,358.75,986.0,
2024-10-26 12:00:00,269.0,385.0,3.28,37.6,22.68,68.85,22.43,2.51,92.1,5.85,32.05,,,,,34.62,43.5,0.62,265.0,0.0,0.0,359.5,986.0,
2024-10-26 13:00:00,365.0,519.0,3.85,29.72,18.95,69.7,23.85,2.06,103.35,6.02,30.4,,,,,35.25,41.75,0.62,261.75,0.0,0.0,350.0,985.75,
2024-10-26 14:00:00,235.0,388.0,4.3,25.22,16.9,69.68,30.65,1.88,104.58,4.75,23.52,,,,,35.25,41.25,0.62,275.25,0.0,0.0,282.25,985.0,
2024-10-26 15:00:00,186.0,316.0,3.4,29.7,18.58,69.32,35.8,1.78,98.08,4.05,19.68,,,,,35.22,40.25,0.62,274.5,0.0,0.0,189.5,984.75,
2024-10-26 16:00:00,158.0,277.0,4.38,31.18,20.15,69.53,26.45,1.93,95.6,3.92,21.65,,,,,34.52,41.5,0.38,275.75,0.0,0.0,73.75,985.0,
2024-10-26 17:00:00,164.0,291.0,3.32,30.88,19.12,69.47,17.82,2.41,65.3,4.97,31.98,,,,,32.78,47.5,0.3,254.5,0.0,0.0,13.0,984.0,
2024-10-26 18:00:00,217.0,373.0,4.62,32.4,20.95,69.4,12.77,2.87,36.78,7.08,60.85,,,,,30.72,55.25,0.3,258.0,0.0,0.0,5.0,984.5,
2024-10-26 19:00:00,235.0,425.0,7.02,40.45,27.25,69.22,13.38,4.04,14.28,10.78,96.45,,,,,30.05,59.5,0.3,299.0,0.0,0.0,5.0,984.5,
2024-10-26 20:00:00,335.0,574.0,10.78,48.35,34.48,68.57,11.92,4.6,10.42,14.22,126.08,,,,,29.62,62.75,0.3,357.67,0.0,0.0,5.0,984.5,
2024-10-26 21:00:00,364.0,578.0,60.62,47.65,74.62,65.6,10.72,5.88,11.52,13.3,126.42,,,,,29.1,67.0,0.3,359.5,0.0,0.0,5.0,985.25,
2024-10-26 22:00:00,362.0,647.0,101.5,37.85,102.62,68.03,9.85,5.96,20.05,13.15,118.82,,,,,28.85,69.25,0.3,,0.0,0.0,5.0,985.75,
2024-10-26 23:00:00,361.0,604.0,148.1,24.85,133.65,68.28,10.6,6.25,107.52,13.38,117.45,,,,,28.68,71.25,0.3,359.33,0.0,0.0,5.0,986.0,
2024-10-27 00:00:00,371.0,586.0,175.92,26.55,157.12,68.08,10.6,6.09,155.93,13.7,122.72,,,,,28.48,72.5,0.3,358.5,0.0,0.0,5.0,986.0,
2024-10-27 01:00:00,359.0,570.0,172.95,26.58,154.75,68.3,9.0,5.35,118.68,14.25,127.05,,,,,28.28,73.5,0.3,358.0,0.0,0.0,5.0,986.0,
2024-10-27 02:00:00,359.0,564.0,157.7,23.28,140.6,68.7,8.15,4.96,185.35,14.48,128.22,,,,,28.12,74.75,0.3,358.0,0.0,0.0,5.0,986.0,
2024-10-27 03:00:00,364.0,554.0,123.3,22.52,112.22,70.0,7.7,3.04,179.68,15.1,126.55,,,,,29.0,71.5,0.3,141.75,0.0,0.0,5.0,986.0,
2024-10-27 04:00:00,227.0,384.0,43.3,28.72,50.5,69.95,6.12,2.13,48.5,11.52,113.52,,,,,28.72,74.0,0.3,32.0,0.0,0.0,5.0,986.0,
2024-10-27 05:00:00,177.0,269.0,16.77,20.9,24.78,70.5,4.97,1.94,23.62,7.52,90.78,,,,,28.58,77.5,0.3,45.25,0.0,0.0,5.0,985.75,
2024-10-27 06:00:00,185.0,265.0,11.6,15.55,17.7,69.75,4.03,1.89,20.32,5.25,62.75,,,,,28.15,80.5,0.3,40.0,0.0,0.0,9.5,985.0,
2024-10-27 07:00:00,206.0,252.0,10.1,16.42,16.95,69.28,6.1,2.07,21.32,4.53,47.4,,,,,29.22,78.0,0.3,328.0,0.0,0.0,50.5,985.0,
2024-10-27 08:00:00,206.0,285.0,12.82,21.68,21.95,68.95,9.93,2.04,18.23,4.32,83.92,,,,,31.75,64.25,0.3,212.75,0.0,0.0,113.0,985.0,
2024-10-27 09:00:00,223.0,326.0,7.45,24.05,18.82,69.18,13.15,1.94,24.5,4.18,77.12,,,,,32.98,58.75,0.3,158.25,0.0,0.0,216.5,985.0,
2024-10-27 10:00:00,226.0,320.0,4.48,22.7,15.7,69.1,15.82,1.81,35.2,3.82,52.4,,,,,34.02,53.25,0.32,137.75,0.0,0.0,298.5,985.0,
2024-10-27 11:00:00,180.0,280.0,4.97,20.05,14.7,69.35,21.5,1.76,98.25,3.42,33.08,,,,,34.88,48.5,0.4,181.0,0.0,0.0,338.5,984.75,
2024-10-27 12:00:00,172.0,287.0,4.03,19.55,13.68,69.25,17.67,1.58,59.82,3.2,32.05,,,,,35.55,43.75,0.4,168.75,0.0,0.0,381.5,984.75,
2024-10-27 13:00:00,121.0,215.0,3.6,17.6,12.28,69.65,14.9,1.52,69.38,2.42,22.2,,,,,35.72,42.25,0.35,155.5,0.0,0.0,337.75,985.25,
2024-10-27 14:00:00,105.0,199.0,3.82,20.42,13.95,69.75,15.68,1.54,94.35,2.15,17.23,,,,,35.88,42.5,0.3,173.75,0.0,0.0,254.75,985.5,
2024-10-27 15:00:00,117.0,204.0,3.78,23.65,15.65,69.85,17.7,1.58,107.82,2.12,16.65,,,,,35.55,43.75,0.3,235.5,0.0,0.0,144.25,986.0,
2024-10-27 16:00:00,127.0,241.0,3.9,24.6,16.27,70.12,14.8,1.63,73.0,2.4,20.3,,,,,34.5,47.75,0.3,31.5,0.0,0.0,59.25,986.0,
2024-10-27 17:00:00,114.0,232.0,3.97,27.2,17.7,69.32,13.68,1.86,48.3,2.65,31.12,,,,,32.48,53.75,0.3,6.0,0.0,0.0,11.75,986.0,
2024-10-27 18:00:00,128.0,239.0,5.4,34.98,23.0,69.15,11.37,2.69,17.4,4.6,65.97,,,,,31.3,58.5,0.3,7.0,0.0,0.0,5.0,986.0,
2024-10-27 19:00:00,153.0,337.0,9.62,41.72,30.0,69.5,8.72,3.11,10.22,6.82,82.28,,,,,31.0,59.75,0.3,126.0,0.0,0.0,5.0,986.0,
2024-10-27 20:00:00,175.0,414.0,11.25,42.42,31.7,69.3,8.18,3.36,10.48,7.88,80.58,,,,,30.45,62.25,0.3,319.25,0.0,0.0,5.0,986.0,
2024-10-27 21:00:00,206.0,461.0,15.52,36.78,32.17,68.68,8.38,3.0,11.38,10.05,96.08,,,,,30.52,60.5,0.3,114.0,0.0,0.0,5.0,985.75,
2024-10-27 22:00:00,215.0,407.0,15.3,28.0,27.32,69.03,9.18,3.08,29.38,9.45,83.18,,,,,30.08,61.75,0.3,30.5,0.0,0.0,5.0,985.0,
2024-10-27 23:00:00,238.0,405.0,23.78,23.82,32.02,69.0,37.35,3.14,272.65,8.22,101.25,,,,,29.42,65.25,0.3,21.0,0.0,0.0,5.0,985.0,
2024-10-28 00:00:00,239.0,400.0,34.0,21.78,39.2,68.8,71.0,3.16,459.4,7.98,117.98,,,,,28.88,69.25,0.3,12.0,0.0,0.0,5.0,985.0,
2024-10-28 01:00:00,263.0,404.0,36.33,20.18,40.3,68.92,49.62,2.82,,8.72,122.7,,,,,28.7,71.75,0.3,12.0,0.0,0.0,5.0,985.0,
2024-10-28 02:00:00,282.0,403.0,28.55,19.47,33.58,69.08,54.3,2.62,,9.18,116.52,,,,,28.35,73.75,0.3,12.0,0.0,0.0,5.0,985.0,
2024-10-28 03:00:00,295.0,398.0,21.18,18.23,26.9,69.1,33.42,2.56,389.4,9.7,112.7,,,,,28.05,75.75,0.3,12.0,0.0,0.0,5.0,985.0,
2024-10-28 04:00:00,296.0,394.0,18.27,17.73,24.3,69.0,17.32,2.38,189.98,9.15,107.98,,,,,27.95,77.0,0.3,12.0,0.0,0.0,5.0,985.0,
2024-10-28 05:00:00,257.0,334.0,17.45,17.8,23.6,68.85,11.9,2.27,78.4,7.98,98.2,,,,,27.95,77.0,0.3,11.75,0.0,0.0,5.0,985.0,
2024-10-28 06:00:00,217.0,344.0,16.1,20.62,24.08,69.22,9.17,2.19,42.1,6.35,80.8,,,,,28.08,77.0,0.3,23.25,0.0,0.0,9.75,985.75,
2024-10-28 07:00:00,194.0,521.0,17.32,22.6,26.08,69.05,9.6,2.3,31.82,5.35,67.15,,,,,29.45,70.75,0.32,127.5,0.0,0.0,50.75,986.0,
2024-10-28 08:00:00,179.0,305.0,22.48,27.62,32.98,68.9,13.85,2.15,26.8,4.78,107.78,,,,,32.25,58.75,0.32,132.5,0.0,0.0,109.75,986.0,
2024-10-28 09:00:00,167.0,315.0,11.55,27.3,23.88,70.0,18.5,1.78,22.55,4.05,81.3,,,,,33.52,53.75,0.5,174.5,0.0,0.0,221.25,986.0,
2024-10-28 10:00:00,119.0,241.0,6.02,24.8,18.12,69.45,16.35,1.74,24.22,3.12,39.22,,,,,34.35,50.75,0.57,176.25,0.0,0.0,288.75,986.0,
2024-10-28 11:00:00,116.0,233.0,4.85,24.2,16.82,69.45,15.9,1.68,29.42,3.12,27.58,,,,,35.05,48.25,0.55,165.5,0.0,0.0,333.0,986.0,
2024-10-28 12:00:00,119.0,244.0,4.65,22.2,15.58,69.58,14.7,1.51,43.25,2.82,30.12,,,,,35.33,45.75,0.75,151.75,0.0,0.0,358.75,986.0,
2024-10-28 13:00:00,105.0,185.0,3.8,19.58,13.52,69.62,13.78,1.42,55.08,2.3,22.08,,,,,35.52,43.0,0.68,153.5,0.0,0.0,328.5,986.0,
2024-10-28 14:00:00,84.0,156.0,4.3,15.92,12.02,69.7,13.3,1.37,62.25,1.78,17.08,,,,,35.83,42.25,0.35,199.75,0.0,0.0,263.0,984.75,
2024-10-28 15:00:00,80.0,151.0,3.05,16.88,11.48,69.8,12.9,1.44,65.2,1.75,16.27,,,,,35.38,44.25,0.32,157.5,0.0,0.0,158.5,984.0,
2024-10-28 16:00:00,84.0,177.0,3.25,22.28,14.48,69.35,12.35,1.56,60.82,1.68,19.48,,,,,34.48,46.5,0.32,126.0,0.0,0.0,64.0,984.0,
2024-10-28 17:00:00,86.0,205.0,4.18,22.02,15.08,70.2,10.62,1.72,42.2,1.98,21.75,,,,,33.12,51.25,0.3,112.75,0.0,0.0,13.0,984.0,
2024-10-28 18:00:00,89.0,210.0,4.88,23.12,16.25,69.75,8.93,1.98,24.1,2.58,27.75,,,,,31.2,59.25,0.3,92.75,0.0,0.0,5.0,984.75,
2024-10-28 19:00:00,102.0,251.0,6.75,29.68,21.25,69.2,9.12,2.71,13.7,3.25,43.08,,,,,30.42,63.5,0.3,93.0,0.0,0.0,5.0,985.0,
2024-10-28 20:00:00,136.0,313.0,17.4,28.12,29.1,68.8,9.7,3.29,12.12,5.35,62.68,,,,,29.95,65.75,0.3,93.0,0.0,0.0,5.0,985.0,
2024-10-28 21:00:00,168.0,344.0,27.0,29.78,37.8,69.1,9.02,3.54,12.1,7.22,76.03,,,,,29.65,67.5,0.3,93.0,0.0,0.0,5.0,985.0,
2024-10-28 22:00:00,162.0,324.0,47.48,29.72,54.42,69.6,9.75,3.96,13.52,8.68,96.48,,,,,29.4,69.75,0.3,92.75,0.0,0.0,5.0,985.75,
2024-10-28 23:00:00,191.0,387.0,59.32,27.2,62.7,69.3,9.3,3.35,42.88,9.18,107.6,,,,,29.2,70.75,0.3,92.0,0.0,0.0,5.0,986.0,
2024-10-29 00:00:00,196.0,354.0,49.45,27.88,55.0,68.6,9.8,3.46,310.57,8.48,105.02,,,,,28.95,73.25,0.3,92.25,0.0,0.0,5.0,986.0,
2024-10-29 01:00:00,222.0,407.0,51.05,24.52,54.58,68.82,22.1,3.11,,8.98,101.55,,,,,28.8,74.0,0.3,93.0,0.0,0.0,5.0,986.0,
2024-10-29 02:00:00,244.0,409.0,48.32,22.88,51.42,69.03,38.65,2.87,,8.72,105.32,,,,,28.72,74.75,0.3,93.25,0.0,0.0,5.0,986.0,
2024-10-29 03:00:00,269.0,433.0,44.47,22.32,48.02,69.28,40.3,2.76,,8.07,109.65,,,,,28.62,74.25,0.3,324.25,0.0,0.0,5.0,986.0,
2024-10-29 04:00:00,305.0,437.0,38.0,21.88,42.52,69.45,24.12,2.73,399.9,7.65,111.48,,,,,28.1,77.75,0.3,332.0,0.0,0.0,5.0,986.0,
2024-10-29 05:00:00,296.0,422.0,37.52,19.85,41.08,69.0,15.58,2.42,197.3,7.38,107.48,,,,,27.8,79.25,0.3,332.0,0.0,0.0,5.0,986.0,
2024-10-29 06:00:00,259.0,351.0,31.45,15.3,33.72,69.4,12.43,2.21,63.55,6.42,94.45,,,,,27.55,80.5,0.3,332.0,0.0,0.0,9.25,985.25,
2024-10-29 07:00:00,261.0,317.0,27.1,16.18,30.68,69.4,11.92,2.41,38.58,5.68,74.3,,,,,29.35,73.0,0.3,286.0,0.0,0.0,54.5,985.0,
2024-10-29 08:00:00,229.0,361.0,30.02,20.62,35.4,69.4,19.8,2.03,27.0,5.65,69.12,,,,,32.67,56.25,0.32,112.75,0.0,0.0,106.0,985.0,
2024-10-29 09:00:00,155.0,271.0,11.42,23.42,21.72,69.82,22.3,1.72,24.1,3.9,69.53,,,,,34.08,51.0,0.3,146.25,0.0,0.0,240.0,985.0,
2024-10-29 10:00:00,119.0,221.0,6.35,22.82,17.3,69.75,19.4,1.54,26.5,2.92,51.68,,,,,35.17,47.5,0.38,158.5,0.0,0.0,317.5,985.0,
2024-10-29 11:00:00,73.0,157.0,4.25,21.32,14.82,69.6,20.02,1.66,34.7,2.38,37.83,,,,,35.6,46.25,0.42,186.0,0.0,0.0,352.75,985.0,
2024-10-29 12:00:00,114.0,206.0,4.95,21.1,15.25,69.78,20.37,1.63,53.12,2.62,31.1,,,,,36.22,44.5,0.32,187.0,0.0,0.0,360.25,984.5,
2024-10-29 13:00:00,106.0,210.0,4.75,19.1,13.98,70.2,18.92,1.52,74.35,2.6,25.32,,,,,36.58,42.25,0.3,183.5,0.0,0.0,336.5,984.75,
2024-10-29 14:00:00,80.0,179.0,4.85,18.65,13.88,69.97,16.45,1.54,81.98,2.02,17.95,,,,,36.85,42.0,0.3,185.75,0.0,0.0,265.75,985.75,
2024-10-29 15:00:00,78.0,182.0,4.78,22.05,15.58,69.65,15.2,1.54,85.2,2.12,15.35,,,,,36.75,41.5,0.3,179.25,0.0,0.0,168.5,986.0,
2024-10-29 16:00:00,77.0,172.0,3.75,23.92,15.78,69.68,12.98,1.65,53.68,2.15,16.82,,,,,35.62,46.0,0.3,133.25,0.0,0.0,68.0,986.0,
2024-10-29 17:00:00,67.0,180.0,3.65,27.4,17.52,69.25,11.08,1.99,29.3,2.08,22.35,,,,,33.05,54.75,0.3,80.75,0.0,0.0,12.25,986.0,
2024-10-29 18:00:00,80.0,205.0,5.88,35.1,23.45,69.6,9.8,2.64,16.32,3.18,44.1,,,,,31.58,61.0,0.3,87.0,0.0,0.0,5.0,986.0,
2024-10-29 19:00:00,110.0,293.0,17.75,41.22,36.35,69.5,9.55,3.75,15.02,6.22,77.92,,,,,30.92,63.75,0.3,85.25,0.0,0.0,5.0,986.0,
2024-10-29 20:00:00,144.0,385.0,43.12,35.98,54.25,68.82,10.25,4.26,18.82,8.5,99.78,,,,,30.45,66.0,0.3,111.0,0.0,0.0,5.0,986.0,
2024-10-29 21:00:00,164.0,398.0,72.65,28.38,74.15,68.72,10.58,4.44,25.4,9.6,106.58,,,,,29.92,68.25,0.3,92.25,0.0,0.0,5.0,986.0,
2024-10-29 22:00:00,200.0,385.0,106.7,16.02,95.25,68.78,11.5,4.9,28.82,11.08,114.42,,,,,29.55,70.5,0.3,89.0,0.0,0.0,5.0,985.0,
2024-10-29 23:00:00,227.0,423.0,136.07,15.35,118.78,68.03,11.15,5.08,34.88,12.4,118.82,,,,,29.25,72.0,0.3,90.0,0.0,0.0,5.0,985.0,
2024-10-30 00:00:00,241.0,447.0,149.85,15.65,130.18,68.53,11.03,4.41,141.68,12.08,126.52,,,,,29.05,72.5,0.3,88.75,0.0,0.0,5.0,985.0,
2024-10-30 01:00:00,265.0,459.0,134.48,15.42,117.5,68.6,12.55,3.97,326.9,11.28,127.6,,,,,29.48,69.75,0.3,44.0,0.0,0.0,5.0,985.0,
2024-10-30 02:00:00,284.0,520.0,114.4,15.0,101.02,68.72,25.42,3.38,,10.5,126.35,,,,,28.92,72.0,0.3,34.25,0.0,0.0,5.0,985.0,
2024-10-30 03:00:00,274.0,470.0,88.88,16.0,80.75,68.7,24.58,2.72,,9.57,122.82,,,,,29.1,68.75,0.3,184.0,0.0,0.0,5.0,985.0,
2024-10-30 04:00:00,272.0,427.0,64.38,16.45,61.08,69.42,21.28,2.37,200.67,8.38,115.1,,,,,29.5,66.0,0.3,255.5,0.0,0.0,5.0,985.0,
2024-10-30 05:00:00,248.0,383.0,45.15,17.85,46.2,68.97,17.23,2.42,180.0,8.0,109.8,,,,,29.42,67.0,0.3,219.75,0.0,0.0,5.0,985.0,
2024-10-30 06:00:00,291.0,418.0,45.55,18.92,47.12,69.18,13.5,2.49,345.85,8.35,103.75,,,,,29.12,68.75,0.3,203.25,0.0,0.0,8.75,985.75,
2024-10-30 07:00:00,266.0,410.0,48.45,20.6,50.38,69.35,16.62,2.55,247.55,8.65,105.0,,,,,29.9,66.0,0.32,262.0,0.0,0.0,45.25,986.0,
2024-10-30 08:00:00,250.0,420.0,33.4,30.25,43.25,69.7,43.38,2.49,199.55,8.52,103.1,,,,,31.78,58.25,0.3,160.0,0.0,0.0,94.5,986.0,
2024-10-30 09:00:00,268.0,462.0,8.45,46.58,31.62,69.4,31.72,2.57,61.4,7.98,105.95,,,,,34.12,51.0,0.3,194.5,0.0,0.0,208.25,986.0,
2024-10-30 10:00:00,271.0,476.0,6.8,46.7,30.38,69.42,27.12,2.5,50.2,7.08,92.82,,,,,35.65,46.5,0.3,264.5,0.0,0.0,289.75,986.0,
2024-10-30 11:00:00,223.0,454.0,4.5,42.35,26.18,69.3,33.17,2.31,124.95,6.52,71.85,,,,,37.0,42.5,0.3,203.25,0.0,0.0,336.75,986.0,
2024-10-30 12:00:00,184.0,371.0,4.92,43.68,27.25,69.3,32.03,2.44,169.2,5.78,68.03,,,,,37.28,41.25,0.32,291.0,0.0,0.0,303.25,986.0,
2024-10-30 13:00:00,208.0,433.0,4.65,42.2,26.22,68.97,29.52,1.99,144.18,7.02,71.68,,,,,37.22,41.25,0.3,317.75,0.0,0.0,264.75,986.0,
2024-10-30 14:00:00,167.0,398.0,4.38,25.92,17.32,69.58,19.08,1.57,82.5,6.28,53.6,,,,,37.33,39.0,0.3,297.0,0.0,0.0,220.5,985.25,
2024-10-30 15:00:00,99.0,245.0,4.8,19.5,14.25,69.65,16.52,1.5,69.05,4.82,36.45,,,,,36.92,38.25,0.32,287.5,0.0,0.0,153.0,984.5,
2024-10-30 16:00:00,77.0,212.0,4.95,22.08,15.8,69.78,16.73,1.77,59.02,4.9,39.83,,,,,35.95,43.25,0.3,300.5,0.0,0.0,66.25,984.25,
2024-10-30 17:00:00,89.0,252.0,4.1,23.58,15.9,69.8,15.1,2.13,29.02,5.52,53.85,,,,,33.28,49.75,0.3,272.0,0.0,0.0,12.0,984.25,
2024-10-30 18:00:00,95.0,273.0,7.02,28.28,20.72,69.18,12.2,3.08,19.55,8.3,72.65,,,,,31.12,57.75,0.3,240.75,0.0,0.0,5.0,984.75,
2024-10-30 19:00:00,157.0,368.0,28.82,24.58,36.5,68.97,13.38,4.39,25.7,12.18,85.8,,,,,30.58,60.75,0.3,242.0,0.0,0.0,5.0,985.0,
2024-10-30 20:00:00,190.0,476.0,53.5,25.45,57.02,68.75,14.62,4.86,20.92,16.35,95.65,,,,,30.28,62.5,0.3,275.0,0.0,0.0,5.0,984.5,
2024-10-30 21:00:00,312.0,556.0,66.3,25.88,67.65,68.92,14.4,4.19,17.08,18.2,98.1,,,,,29.98,65.5,0.3,305.0,0.0,0.0,5.0,985.0,
2024-10-30 22:00:00,316.0,560.0,33.85,35.1,46.18,69.47,11.18,2.8,14.82,15.35,88.68,,,,,30.6,63.0,0.3,354.0,0.0,0.0,5.0,985.75,
2024-10-30 23:00:00,197.0,350.0,12.65,32.83,27.72,69.38,9.85,2.39,14.52,11.15,68.18,,,,,29.9,66.75,0.3,329.0,0.0,0.0,5.0,986.0,
2024-10-31 00:00:00,183.0,316.0,8.57,28.4,22.08,69.8,8.7,2.56,16.8,8.75,54.08,,,,,29.35,70.75,0.3,341.67,0.0,0.0,5.0,986.0,
2024-10-31 01:00:00,201.0,327.0,12.5,28.18,25.18,69.32,7.95,2.66,16.25,8.48,52.0,,,,,28.98,72.75,0.3,337.5,0.0,0.0,5.0,986.0,
2024-10-31 02:00:00,263.0,384.0,14.08,27.08,25.85,69.2,6.8,2.74,18.18,8.9,53.05,,,,,28.78,75.25,0.3,332.25,0.0,0.0,5.0,986.0,
2024-10-31 03:00:00,252.0,374.0,21.95,21.62,29.35,69.47,6.28,2.66,23.02,9.75,62.22,,,,,28.48,76.75,0.3,315.75,0.0,0.0,5.0,986.0,
2024-10-31 04:00:00,219.0,317.0,36.48,19.92,40.25,68.7,6.52,2.94,24.05,10.4,71.65,,,,,28.38,77.0,0.3,314.0,0.0,0.0,5.0,986.0,
2024-10-31 05:00:00,230.0,353.0,75.58,21.65,72.97,67.45,6.68,3.13,22.48,12.88,88.82,,,,,28.5,76.75,0.3,304.75,0.0,0.0,5.0,986.0,
2024-10-31 06:00:00,279.0,407.0,61.85,18.58,60.18,69.38,6.8,2.61,25.85,13.8,100.18,,,,,29.4,68.75,0.3,249.0,0.0,0.0,8.5,985.5,
2024-10-31 07:00:00,295.0,433.0,34.72,21.88,39.9,69.08,8.38,2.5,26.72,12.48,93.82,,,,,30.05,65.5,0.3,245.0,0.0,0.0,44.25,985.0,
2024-10-31 08:00:00,333.0,453.0,21.18,23.8,29.85,68.85,10.45,2.3,24.42,9.57,74.85,,,,,31.65,58.25,0.35,271.5,0.0,0.0,95.75,985.0,
2024-10-31 09:00:00,306.0,428.0,6.7,25.32,18.9,69.3,13.8,2.19,28.45,7.42,47.75,,,,,33.35,52.5,0.3,233.75,0.0,0.0,209.5,985.0,
2024-10-31 10:00:00,288.0,414.0,4.85,20.9,15.08,69.62,16.05,1.81,38.82,6.38,39.58,,,,,34.85,45.75,0.48,240.25,0.0,0.0,299.75,985.0,
2024-10-31 11:00:00,184.0,335.0,3.92,18.58,13.08,69.65,17.08,1.55,53.32,4.9,29.65,,,,,36.0,39.75,0.62,250.0,0.0,0.0,347.0,984.25,
2024-10-31 12:00:00,132.0,266.0,5.32,14.68,12.12,69.68,14.4,1.33,53.25,3.82,24.7,,,,,36.4,38.0,0.88,267.5,0.0,0.0,361.75,984.25,
2024-10-31 13:00:00,90.0,224.0,3.75,15.18,11.1,69.08,13.25,1.35,56.42,2.82,21.65,,,,,36.7,38.0,0.68,251.0,0.0,0.0,335.5,984.25,
2024-10-31 14:00:00,83.0,206.0,5.52,14.32,12.1,69.78,12.9,1.4,63.52,2.42,20.1,,,,,36.6,38.0,0.62,258.5,0.0,0.0,256.75,985.5,
2024-10-31 15:00:00,84.0,206.0,4.4,17.98,13.15,69.62,12.95,1.48,67.0,2.17,19.98,,,,,36.15,39.0,0.48,255.5,0.0,0.0,158.0,986.0,
2024-10-31 16:00:00,99.0,216.0,3.08,20.23,13.28,69.75,13.35,1.64,66.82,3.05,22.4,,,,,35.02,41.75,0.5,251.5,0.0,0.0,61.75,986.0,
2024-10-31 17:00:00,114.0,245.0,4.45,23.9,16.32,69.68,14.32,1.93,46.92,4.07,30.48,,,,,33.42,46.25,0.3,241.5,0.0,0.0,11.75,986.0,
2024-10-31 18:00:00,127.0,272.0,4.05,29.3,18.85,69.68,15.03,2.42,22.45,6.22,41.68,,,,,31.1,53.25,0.3,212.0,0.0,0.0,5.0,986.0,
2024-10-31 19:00:00,169.0,318.0,5.25,33.05,21.85,69.6,19.12,2.38,19.6,9.6,57.1,,,,,30.9,51.75,0.3,288.25,0.0,0.0,5.0,986.0,
2024-10-31 20:00:00,222.0,373.0,23.52,52.9,47.28,68.42,46.18,2.06,18.48,9.25,58.42,,,,,31.35,45.75,0.3,249.5,0.0,0.0,5.0,986.0,
2024-10-31 21:00:00,296.0,449.0,118.82,109.95,155.1,70.22,130.17,2.18,14.4,8.15,48.7,,,,,30.88,46.75,0.3,233.5,0.0,0.0,5.0,986.0,
2024-10-31 22:00:00,677.0,792.0,110.65,60.88,122.32,70.05,,2.3,17.23,8.05,44.88,,,,,30.52,48.5,0.3,241.25,0.0,0.0,5.0,985.0,
2024-10-31 23:00:00,,,102.4,51.07,110.43,69.13,,2.72,31.07,7.27,37.27,,,,,29.97,52.0,0.3,224.33,0.0,0.0,5.0,985.0,
2024-11-01 00:00:00,,,97.05,46.1,103.4,69.0,,2.92,26.65,8.3,36.65,,,,,30.0,51.0,0.3,252.5,0.0,0.0,5.0,985.0,
2024-11-01 01:00:00,,,41.22,32.6,50.85,70.97,82.08,2.81,25.48,9.3,30.48,,,,,29.82,49.5,0.3,271.0,0.0,0.0,5.0,985.0,
2024-11-01 02:00:00,821.0,,10.78,27.25,23.25,69.38,33.33,2.55,21.95,11.32,26.0,,,,,29.65,49.5,0.38,258.25,0.0,0.0,5.0,985.0,
2024-11-01 03:00:00,489.0,613.0,6.5,17.45,14.58,69.6,25.08,2.29,23.32,12.65,22.8,,,,,28.82,52.75,0.32,244.25,0.0,0.0,5.0,985.0,
2024-11-01 04:00:00,396.0,495.0,7.45,15.5,14.32,69.65,22.22,2.38,23.1,8.32,20.17,,,,,28.42,54.25,0.3,235.75,0.0,0.0,5.0,985.0,
2024-11-01 05:00:00,422.0,516.0,5.5,13.08,11.45,70.3,19.75,2.3,22.4,6.3,17.42,,,,,28.12,55.0,0.32,232.5,0.0,0.0,5.0,985.0,
