Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-06 10:00:00,NA,NA,93.35,33.38,93.88,32.15,43.58,1.62,6.07,5.50,68.55,NA,NA,NA,NA,19.38,85.22,0.60,54.95,0.00,0.00,272.05,994.78,NA
2021-01-06 11:00:00,NA,NA,52.12,43.38,65.53,33.95,79.97,1.40,13.45,7.05,47.12,NA,NA,NA,NA,20.72,75.57,0.48,66.90,0.00,0.00,261.40,994.18,NA
2021-01-06 12:00:00,147.00,173.00,26.80,44.15,45.38,38.50,51.35,0.75,11.18,12.50,24.80,NA,NA,NA,NA,20.90,76.07,0.65,65.20,0.00,0.00,211.20,993.38,NA
2021-01-06 13:00:00,126.50,151.00,12.60,35.92,29.38,36.72,34.35,0.70,14.05,NA,NA,NA,NA,NA,NA,21.38,73.47,1.00,69.65,0.00,0.00,226.60,992.50,NA
2021-01-06 14:00:00,90.50,117.00,17.18,28.88,29.30,40.40,46.22,1.05,16.82,NA,NA,NA,NA,NA,NA,21.70,69.05,1.15,65.15,0.00,0.00,206.28,991.85,NA
2021-01-06 15:00:00,65.50,95.50,19.75,26.60,30.20,40.80,20.80,0.90,19.42,4.60,8.70,NA,NA,NA,NA,21.48,67.68,0.58,24.12,0.00,0.00,144.50,991.65,NA
2021-01-06 16:00:00,52.00,83.50,13.20,34.20,28.92,33.35,22.10,1.20,12.15,3.45,54.68,NA,NA,NA,NA,20.78,74.18,0.30,283.72,0.00,0.00,62.58,991.75,NA
2021-01-06 17:00:00,97.50,133.50,22.85,28.25,33.55,25.88,19.90,1.27,3.98,5.75,105.45,NA,NA,NA,NA,18.30,92.57,0.90,253.50,0.00,0.00,9.45,992.15,NA
2021-01-06 18:00:00,206.50,240.00,27.72,28.72,37.95,30.17,16.02,1.55,2.22,7.28,139.38,NA,NA,NA,NA,17.50,97.75,1.12,258.38,0.00,0.00,4.57,992.75,NA
2021-01-06 19:00:00,266.50,298.00,33.67,26.15,41.40,33.53,16.02,2.42,2.17,8.55,163.98,NA,NA,NA,NA,17.42,96.95,0.98,250.18,0.00,0.00,4.60,993.47,NA
2021-01-06 20:00:00,252.50,281.50,35.72,24.78,42.30,32.33,15.32,2.12,5.28,8.15,141.45,NA,NA,NA,NA,17.35,95.55,1.05,258.17,0.00,0.00,4.60,994.05,NA
2021-01-06 21:00:00,257.50,279.50,33.00,27.62,41.60,31.35,14.28,2.20,2.65,7.02,118.42,NA,NA,NA,NA,17.38,95.32,1.08,275.95,0.00,0.00,4.60,994.20,NA
2021-01-06 22:00:00,259.00,284.50,35.35,24.88,42.00,31.30,13.72,2.08,1.95,6.48,91.92,NA,NA,NA,NA,17.08,96.00,1.17,269.88,0.00,0.00,4.57,994.08,NA
2021-01-06 23:00:00,241.00,263.50,37.28,25.05,43.78,28.75,17.25,1.85,1.65,6.55,80.05,NA,NA,NA,NA,16.88,96.32,1.10,287.80,0.00,0.00,4.55,993.98,NA
2021-01-07 00:00:00,190.00,221.00,39.88,24.80,45.70,29.78,18.15,1.30,3.12,4.97,73.42,NA,NA,NA,NA,16.45,97.95,1.23,285.88,0.00,0.00,4.53,993.68,NA
2021-01-07 01:00:00,161.50,178.50,38.80,22.10,43.32,31.35,16.68,1.85,5.80,4.12,56.68,NA,NA,NA,NA,16.35,98.15,1.12,283.98,0.00,0.00,4.53,993.35,NA
2021-01-07 02:00:00,155.00,163.00,37.30,19.15,40.70,29.70,18.60,1.75,5.98,3.40,46.02,NA,NA,NA,NA,16.17,98.12,0.95,280.67,0.00,0.00,4.55,993.03,NA
2021-01-07 03:00:00,149.00,155.00,33.85,22.78,39.70,27.85,16.30,1.38,6.30,3.40,42.60,NA,NA,NA,NA,16.08,98.18,1.17,277.25,0.00,0.00,4.50,992.72,NA
2021-01-07 04:00:00,162.00,164.00,33.18,22.40,39.03,26.40,16.95,1.38,8.65,3.15,35.35,NA,NA,NA,NA,16.27,96.45,0.95,278.50,0.00,0.00,4.50,992.52,NA
2021-01-07 05:00:00,162.00,164.00,31.30,23.48,38.02,25.05,17.55,1.32,8.52,2.88,30.18,NA,NA,NA,NA,16.33,95.50,1.20,280.00,0.00,0.00,4.53,992.65,NA
2021-01-07 06:00:00,162.00,166.00,31.88,23.58,38.62,24.60,16.90,1.17,7.48,2.58,28.95,NA,NA,NA,NA,16.23,95.22,1.15,286.02,0.00,0.00,4.55,993.10,NA
2021-01-07 07:00:00,162.00,166.00,30.75,23.55,37.62,25.33,19.35,1.42,10.75,2.42,27.68,NA,NA,NA,NA,16.10,91.78,1.27,304.68,0.00,0.00,12.08,993.70,NA
2021-01-07 08:00:00,152.00,157.00,32.50,23.28,38.80,25.85,23.28,1.52,8.62,2.55,26.95,NA,NA,NA,NA,16.35,88.90,0.95,309.77,0.00,0.00,68.85,994.52,NA
2021-01-07 09:00:00,149.00,159.00,33.83,24.85,40.92,27.70,29.82,1.52,11.55,2.95,28.28,NA,NA,NA,NA,17.02,83.48,0.82,315.48,0.00,0.00,143.33,995.15,NA
2021-01-07 10:00:00,142.50,159.50,32.92,24.12,39.70,26.25,25.75,1.60,14.58,2.92,30.20,NA,NA,NA,NA,17.40,81.18,0.90,295.25,0.00,0.00,162.52,994.95,NA
2021-01-07 11:00:00,138.50,162.50,35.15,24.50,41.70,26.50,33.48,1.58,17.70,3.25,35.38,NA,NA,NA,NA,18.52,75.12,0.95,288.32,0.00,0.00,255.25,994.12,NA
2021-01-07 12:00:00,134.00,163.50,32.75,29.48,42.40,28.60,32.93,1.70,20.58,3.18,36.10,NA,NA,NA,NA,18.82,73.53,0.75,316.97,0.00,0.00,278.00,993.28,NA
2021-01-07 13:00:00,135.00,165.50,30.62,24.10,37.85,28.22,23.52,1.75,24.30,3.60,48.90,NA,NA,NA,NA,18.97,72.68,0.82,325.25,0.00,0.00,368.05,992.35,NA
2021-01-07 14:00:00,145.00,180.00,26.52,29.80,37.45,27.80,31.60,1.60,27.70,7.20,65.30,NA,NA,NA,NA,18.80,71.25,0.80,314.35,0.00,0.00,221.90,991.78,NA
2021-01-07 15:00:00,142.50,183.50,27.22,29.70,38.02,30.08,30.60,1.68,25.00,5.52,64.18,NA,NA,NA,NA,18.25,73.72,0.80,319.83,0.00,0.00,141.62,991.62,NA
2021-01-07 16:00:00,137.50,180.50,30.42,27.02,39.20,29.78,33.15,1.75,14.25,5.03,70.47,NA,NA,NA,NA,17.45,78.88,1.05,302.80,0.00,0.00,53.15,991.68,NA
2021-01-07 17:00:00,156.00,195.50,34.95,26.75,42.75,29.32,26.75,2.00,5.90,5.45,69.62,NA,NA,NA,NA,16.05,86.18,1.25,293.30,0.00,0.00,8.93,991.50,NA
2021-01-07 18:00:00,178.50,221.50,40.28,26.95,47.18,29.82,19.88,1.88,3.50,5.55,92.80,NA,NA,NA,NA,15.28,92.62,1.00,284.28,0.00,0.00,4.50,991.55,NA
2021-01-07 19:00:00,185.50,237.50,47.78,23.05,51.18,28.65,19.80,2.38,1.85,6.25,97.45,NA,NA,NA,NA,14.88,95.75,1.50,279.58,0.00,0.00,4.47,991.80,NA
2021-01-07 20:00:00,173.50,232.00,50.25,24.28,53.90,29.28,17.55,2.32,2.28,5.72,96.68,NA,NA,NA,NA,14.70,97.20,1.58,280.10,0.00,0.00,4.43,992.18,NA
2021-01-07 21:00:00,166.50,225.00,53.42,22.38,55.48,29.20,17.38,2.33,1.45,5.42,107.78,NA,NA,NA,NA,14.00,98.12,1.60,279.27,0.00,0.00,4.40,992.15,NA
2021-01-07 22:00:00,167.00,224.00,58.72,22.83,60.05,28.98,18.85,2.45,1.33,5.10,117.05,NA,NA,NA,NA,13.72,99.28,1.55,215.92,0.00,0.00,4.40,992.18,NA
2021-01-07 23:00:00,211.00,291.00,79.25,20.65,75.60,25.78,20.35,2.88,1.30,6.10,110.70,NA,NA,NA,NA,13.00,99.22,1.60,14.82,0.00,0.00,4.38,991.98,NA
2021-01-08 00:00:00,252.00,355.00,100.55,18.78,91.98,28.68,21.58,1.95,0.80,7.52,113.88,NA,NA,NA,NA,13.18,99.22,1.27,313.83,0.00,0.00,4.30,991.72,NA
2021-01-08 01:00:00,188.50,281.50,90.02,24.92,86.70,28.10,16.62,1.83,4.35,5.05,79.30,NA,NA,NA,NA,13.10,99.20,0.35,276.35,0.00,0.00,4.30,991.65,NA
2021-01-08 02:00:00,122.00,207.50,73.15,20.80,70.60,27.85,14.25,1.85,4.15,4.55,64.70,NA,NA,NA,NA,12.70,99.30,1.05,289.25,0.00,0.00,4.35,991.42,NA
2021-01-08 03:00:00,106.00,182.50,66.75,19.98,65.03,26.75,13.38,1.45,5.30,4.00,58.60,NA,NA,NA,NA,12.70,99.30,1.23,313.80,0.00,0.00,4.35,991.15,NA
2021-01-08 04:00:00,112.50,172.50,54.82,21.82,56.30,23.35,13.20,1.50,3.55,3.52,45.72,NA,NA,NA,NA,12.38,99.12,1.00,174.60,0.00,0.00,4.30,991.08,NA
2021-01-08 05:00:00,129.50,182.50,49.48,20.60,51.22,22.55,11.30,1.48,6.32,3.10,35.53,NA,NA,NA,NA,11.92,99.28,0.55,94.10,0.00,0.00,4.35,991.25,NA
2021-01-08 06:00:00,139.50,183.50,43.78,19.60,45.90,22.38,12.02,1.18,6.88,2.78,30.55,NA,NA,NA,NA,11.72,99.28,0.80,174.55,0.00,0.00,4.45,991.80,NA
2021-01-08 07:00:00,163.00,198.00,41.55,19.40,44.30,22.20,17.92,1.38,6.78,2.68,27.05,NA,NA,NA,NA,11.92,97.92,1.23,87.75,0.00,0.00,13.15,992.52,NA
2021-01-08 08:00:00,191.50,223.50,40.02,19.92,43.18,23.20,28.18,1.45,5.65,2.42,23.12,NA,NA,NA,NA,12.50,94.35,1.25,248.55,0.00,0.00,44.08,993.60,NA
2021-01-08 09:00:00,239.50,281.00,41.45,19.45,44.12,24.25,56.75,1.68,5.35,2.72,23.92,NA,NA,NA,NA,13.02,90.15,0.82,97.58,0.00,0.00,79.10,994.62,NA
2021-01-08 10:00:00,278.50,403.50,23.62,54.35,48.20,24.05,52.45,1.75,5.65,4.12,37.75,NA,NA,NA,NA,13.75,86.52,0.62,280.12,0.00,0.00,96.72,995.05,NA
2021-01-08 11:00:00,272.50,405.50,26.70,52.92,49.92,27.45,52.35,2.05,5.30,6.08,46.00,NA,NA,NA,NA,14.45,82.58,0.92,297.18,0.00,0.00,184.45,994.60,NA
2021-01-08 12:00:00,268.50,329.50,30.40,36.95,44.60,31.32,46.25,1.75,10.82,6.08,43.42,NA,NA,NA,NA,15.77,75.65,0.92,317.50,0.00,0.00,316.42,993.62,NA
2021-01-08 13:00:00,274.50,334.50,27.80,43.92,45.92,30.02,51.80,1.85,15.35,5.60,51.20,NA,NA,NA,NA,16.58,72.40,1.00,296.75,0.00,0.00,302.55,992.65,NA
2021-01-08 14:00:00,285.00,354.00,19.23,42.02,38.00,31.80,50.65,1.92,22.42,4.98,75.03,NA,NA,NA,NA,16.75,71.47,0.88,303.12,0.00,0.00,199.48,992.22,NA
2021-01-08 15:00:00,272.50,349.50,17.70,51.95,42.10,31.12,35.12,2.02,23.00,5.00,90.68,NA,NA,NA,NA,16.35,73.15,0.78,291.55,0.00,0.00,98.52,991.78,NA
2021-01-08 16:00:00,255.00,348.00,20.92,44.45,40.80,30.32,29.20,2.08,18.00,5.40,89.88,NA,NA,NA,NA,16.20,75.05,0.30,273.80,0.00,0.00,20.05,991.75,NA
2021-01-08 17:00:00,260.50,362.50,28.75,36.60,42.92,28.68,31.75,2.18,19.45,6.20,100.20,NA,NA,NA,NA,15.80,78.72,0.28,287.17,0.00,0.00,6.38,991.68,NA
2021-01-08 18:00:00,283.00,384.50,35.67,33.38,46.90,28.80,35.45,2.22,11.95,6.08,102.15,NA,NA,NA,NA,15.32,83.45,0.30,229.98,0.00,0.00,4.43,991.95,NA
2021-01-08 19:00:00,292.00,403.00,44.72,34.17,54.60,27.88,28.75,2.85,1.68,6.75,110.18,NA,NA,NA,NA,13.88,92.38,0.30,252.08,0.00,0.00,4.47,992.22,NA
2021-01-08 20:00:00,303.00,447.00,60.12,35.08,67.75,27.38,32.00,3.25,1.82,8.77,139.93,NA,NA,NA,NA,13.82,93.20,0.30,273.88,0.00,0.00,4.45,992.75,NA
2021-01-08 21:00:00,316.00,482.00,80.58,31.42,82.45,27.05,27.35,3.28,2.12,8.70,145.72,NA,NA,NA,NA,14.08,92.45,0.38,266.05,0.00,0.00,4.45,993.38,NA
2021-01-08 22:00:00,279.50,410.00,92.20,33.42,93.00,27.30,21.48,2.85,1.50,9.45,135.90,NA,NA,NA,NA,13.95,92.28,1.05,265.73,0.00,0.00,4.45,993.28,NA
2021-01-08 23:00:00,226.00,311.50,94.20,35.02,95.50,26.28,19.50,2.45,1.72,8.27,93.22,NA,NA,NA,NA,14.05,91.93,0.82,280.45,0.00,0.00,4.43,993.25,NA
2021-01-09 00:00:00,195.50,261.00,91.45,32.35,91.75,25.88,17.75,1.55,5.40,6.65,85.18,NA,NA,NA,NA,14.35,89.82,1.12,279.72,0.00,0.00,4.45,993.40,NA
2021-01-09 01:00:00,180.00,227.00,79.58,32.53,82.22,23.83,21.72,1.80,4.50,5.22,73.27,NA,NA,NA,NA,14.32,90.68,1.12,291.45,0.00,0.00,4.45,993.35,NA
2021-01-09 02:00:00,170.50,204.50,68.80,32.00,73.15,27.30,25.00,1.85,4.60,4.30,62.08,NA,NA,NA,NA,14.12,91.15,0.88,292.77,0.00,0.00,4.43,993.08,NA
2021-01-09 03:00:00,164.00,195.00,63.15,29.58,67.25,25.33,28.98,1.55,4.38,3.85,52.90,NA,NA,NA,NA,13.85,91.12,1.02,287.65,0.00,0.00,4.45,992.80,NA
2021-01-09 04:00:00,162.00,192.50,58.12,31.28,64.00,23.12,24.90,1.55,4.00,3.40,43.10,NA,NA,NA,NA,13.35,92.55,1.08,281.10,0.00,0.00,4.45,992.45,NA
2021-01-09 05:00:00,162.00,198.00,53.98,29.20,59.52,22.95,20.05,1.60,2.72,3.50,44.58,NA,NA,NA,NA,13.02,94.68,1.05,284.92,0.00,0.00,4.47,992.62,NA
2021-01-09 06:00:00,180.00,221.00,52.62,34.38,61.25,23.08,18.90,1.42,2.35,3.25,56.02,NA,NA,NA,NA,12.90,95.10,0.95,277.90,0.00,0.00,4.85,992.95,NA
2021-01-09 07:00:00,190.75,232.00,55.18,31.67,61.80,24.80,17.65,1.52,2.72,3.40,45.12,NA,NA,NA,NA,13.02,94.65,1.48,277.38,0.00,0.00,23.22,993.50,NA
2021-01-09 08:00:00,190.50,240.00,58.60,28.80,63.12,27.02,21.60,1.70,3.82,3.95,45.10,NA,NA,NA,NA,14.38,87.60,0.98,276.92,0.00,0.00,118.45,994.30,NA
2021-01-09 09:00:00,223.00,271.50,58.20,33.95,65.50,29.62,28.18,1.72,6.00,4.18,44.68,NA,NA,NA,NA,16.12,79.25,1.12,280.20,0.00,0.00,230.55,995.03,NA
2021-01-09 10:00:00,244.50,302.00,19.88,76.93,57.08,31.95,30.95,2.05,9.15,5.80,57.82,NA,NA,NA,NA,17.68,73.80,1.05,273.55,0.00,0.00,312.12,995.12,NA
2021-01-09 11:00:00,244.00,311.00,19.00,58.47,46.68,34.58,35.33,1.62,9.50,6.95,60.03,NA,NA,NA,NA,18.42,70.55,0.92,279.62,0.00,0.00,254.73,994.50,NA
2021-01-09 12:00:00,221.50,300.50,27.00,47.70,47.70,41.90,72.70,1.50,16.25,5.75,68.60,NA,NA,NA,NA,19.22,65.62,1.02,280.05,0.00,0.00,265.00,993.50,NA
2021-01-09 13:00:00,210.00,307.50,27.22,34.38,40.65,40.02,50.02,1.27,23.58,5.60,93.50,NA,NA,NA,NA,20.62,59.70,1.05,278.40,0.00,0.00,333.10,992.50,NA
2021-01-09 14:00:00,216.00,321.00,10.98,37.75,28.98,29.15,21.40,1.30,29.95,4.38,100.95,NA,NA,NA,NA,20.90,60.20,1.03,276.50,0.00,0.00,243.98,991.85,NA
2021-01-09 15:00:00,184.00,272.00,12.70,27.40,24.90,31.70,17.80,1.83,27.58,6.50,176.48,NA,NA,NA,NA,20.58,63.62,1.10,275.95,0.00,0.00,166.80,991.58,NA
2021-01-09 16:00:00,165.50,250.50,11.92,20.95,20.90,36.55,16.12,2.02,24.82,6.98,155.82,NA,NA,NA,NA,19.18,64.05,1.12,280.62,0.00,0.00,68.40,991.50,NA
2021-01-09 17:00:00,158.00,234.00,13.85,18.02,20.88,44.30,14.92,2.12,15.65,5.85,128.82,NA,NA,NA,NA,17.73,74.85,1.10,281.92,0.00,0.00,10.15,991.55,NA
2021-01-09 18:00:00,187.50,258.00,17.12,15.18,22.02,48.15,13.55,2.25,7.38,5.30,158.65,NA,NA,NA,NA,17.32,80.52,0.92,277.42,0.00,0.00,4.57,991.98,NA
2021-01-09 19:00:00,208.00,271.00,19.45,15.10,24.00,50.42,11.80,2.30,6.48,5.82,157.55,NA,NA,NA,NA,16.90,86.28,1.02,266.98,0.00,0.00,4.60,992.58,NA
2021-01-09 20:00:00,209.00,260.50,20.60,12.75,23.60,47.38,10.60,2.25,4.25,5.60,124.12,NA,NA,NA,NA,16.03,89.62,1.08,275.62,0.00,0.00,4.53,993.15,NA
2021-01-09 21:00:00,220.00,261.50,22.17,11.80,24.38,46.15,9.45,1.88,8.93,4.90,89.78,NA,NA,NA,NA,15.30,86.18,1.15,277.28,0.00,0.00,4.53,993.48,NA
2021-01-09 22:00:00,222.00,255.00,21.30,11.50,23.50,47.38,9.68,1.90,11.42,4.28,66.15,NA,NA,NA,NA,14.48,86.52,1.10,277.70,0.00,0.00,4.60,993.45,NA
2021-01-09 23:00:00,206.00,241.00,20.12,12.12,22.88,47.65,9.35,1.85,6.28,4.03,52.80,NA,NA,NA,NA,13.50,92.08,1.17,281.68,0.00,0.00,4.60,993.45,NA
2021-01-10 00:00:00,187.00,220.50,20.68,10.88,22.62,46.90,9.48,1.68,12.08,3.30,42.10,NA,NA,NA,NA,12.73,91.90,1.08,278.80,0.00,0.00,4.55,993.68,NA
2021-01-10 01:00:00,169.00,195.00,18.73,11.05,21.10,57.85,10.95,2.12,11.90,3.02,35.05,NA,NA,NA,NA,12.15,90.62,0.95,277.42,0.00,0.00,4.50,993.72,NA
2021-01-10 02:00:00,155.50,178.00,20.10,8.45,20.85,57.00,11.75,2.25,15.42,2.60,29.95,NA,NA,NA,NA,11.38,91.43,1.00,284.58,0.00,0.00,4.50,993.50,NA
2021-01-10 03:00:00,157.50,183.50,19.62,10.15,21.40,43.38,11.12,1.98,10.88,2.35,27.70,NA,NA,NA,NA,11.20,90.98,1.02,272.88,0.00,0.00,4.50,993.50,NA
2021-01-10 04:00:00,164.00,191.00,19.27,10.02,21.02,39.92,10.95,1.85,14.98,2.15,26.30,NA,NA,NA,NA,10.68,89.80,1.02,271.73,0.00,0.00,4.50,993.45,NA
2021-01-10 05:00:00,147.50,168.00,18.82,11.00,21.18,41.32,10.95,1.95,12.30,2.20,23.02,NA,NA,NA,NA,10.05,91.45,1.00,281.70,0.00,0.00,4.50,993.65,NA
2021-01-10 06:00:00,131.00,155.50,19.73,9.62,21.20,45.35,11.78,1.78,7.17,2.17,21.22,NA,NA,NA,NA,9.75,91.30,0.92,285.73,0.00,0.00,4.90,993.97,NA
2021-01-10 07:00:00,120.50,148.50,20.18,9.07,21.30,45.42,10.45,1.92,11.75,1.82,18.62,NA,NA,NA,NA,9.10,91.05,0.98,274.48,0.00,0.00,27.55,994.62,NA
2021-01-10 08:00:00,120.50,147.50,20.02,9.48,21.35,47.18,10.68,1.90,12.35,2.05,18.92,NA,NA,NA,NA,9.72,86.40,0.98,280.10,0.00,0.00,125.48,995.45,NA
2021-01-10 09:00:00,131.50,171.00,20.72,10.25,22.38,46.42,10.07,1.90,14.90,2.08,18.98,NA,NA,NA,NA,10.92,78.25,1.02,277.32,0.00,0.00,290.50,996.35,NA
2021-01-10 10:00:00,144.50,196.00,20.28,11.20,22.50,45.50,12.32,1.98,20.25,2.42,22.65,NA,NA,NA,NA,12.40,68.77,0.88,286.60,0.00,0.00,428.40,996.65,NA
2021-01-10 11:00:00,144.50,201.00,19.77,11.00,21.98,49.42,13.28,2.00,28.10,2.70,27.20,NA,NA,NA,NA,13.88,61.00,0.92,287.85,0.00,0.00,538.72,996.03,NA
2021-01-10 12:00:00,131.50,194.50,19.40,11.65,22.00,53.60,14.30,1.88,36.80,2.65,32.75,NA,NA,NA,NA,15.20,53.78,0.92,275.68,0.00,0.00,580.38,994.97,NA
2021-01-10 13:00:00,126.00,196.00,18.62,12.80,22.02,55.28,13.15,1.82,45.72,2.75,42.50,NA,NA,NA,NA,16.10,49.72,0.90,275.92,0.00,0.00,531.80,993.95,NA
2021-01-10 14:00:00,125.00,199.50,17.00,12.52,20.52,53.22,15.88,1.82,44.52,2.85,46.52,NA,NA,NA,NA,16.42,49.75,0.90,282.38,0.00,0.00,422.72,993.22,NA
2021-01-10 15:00:00,115.50,189.00,15.65,11.15,18.70,49.92,14.45,1.88,43.48,2.88,42.58,NA,NA,NA,NA,16.18,49.75,0.98,280.33,0.00,0.00,267.15,992.68,NA
2021-01-10 16:00:00,108.50,181.50,16.48,11.38,19.50,51.32,13.20,1.90,39.58,2.75,42.30,NA,NA,NA,NA,14.78,55.68,1.05,277.10,0.00,0.00,98.88,992.25,NA
2021-01-10 17:00:00,124.50,200.00,16.80,11.30,19.72,50.22,11.42,2.02,24.85,3.15,48.92,NA,NA,NA,NA,13.02,66.32,0.98,284.00,0.00,0.00,11.28,992.18,NA
2021-01-10 18:00:00,159.00,234.50,18.27,11.38,20.95,50.85,11.22,1.98,17.95,3.38,53.85,NA,NA,NA,NA,12.45,73.38,0.98,273.83,0.00,0.00,4.50,992.78,NA
2021-01-10 19:00:00,193.00,266.00,18.25,12.55,21.55,50.82,12.20,2.42,10.75,3.72,77.20,NA,NA,NA,NA,12.12,77.95,1.10,269.52,0.00,0.00,4.50,993.28,NA
2021-01-10 20:00:00,210.50,282.50,19.98,12.42,22.90,52.28,12.50,2.65,9.55,4.38,81.82,NA,NA,NA,NA,11.80,79.62,1.12,271.00,0.00,0.00,4.53,993.65,NA
2021-01-10 21:00:00,219.00,290.50,21.20,12.22,23.78,51.88,12.85,2.70,6.68,4.12,68.05,NA,NA,NA,NA,11.60,81.60,1.08,263.10,0.00,0.00,4.50,994.00,NA
2021-01-10 22:00:00,224.50,288.00,21.58,10.95,23.42,52.22,12.85,2.58,7.10,4.25,58.68,NA,NA,NA,NA,11.32,84.38,1.05,267.70,0.00,0.00,4.55,993.95,NA
2021-01-10 23:00:00,223.50,274.00,21.50,12.65,24.28,52.85,13.58,2.48,8.23,4.75,44.45,NA,NA,NA,NA,10.98,87.38,0.98,266.70,0.00,0.00,4.50,993.55,NA
2021-01-11 00:00:00,215.50,258.00,21.38,12.20,23.95,50.50,12.90,2.08,7.58,4.22,37.78,NA,NA,NA,NA,10.72,90.55,0.98,270.55,0.00,0.00,4.50,993.32,NA
2021-01-11 01:00:00,207.00,248.00,21.30,12.18,23.88,60.18,11.12,2.47,5.60,4.22,34.95,NA,NA,NA,NA,10.35,93.32,1.02,272.32,0.00,0.00,4.50,993.32,NA
2021-01-11 02:00:00,200.50,240.50,21.85,10.45,23.40,57.50,9.90,2.55,7.62,3.75,31.68,NA,NA,NA,NA,10.30,94.28,1.12,279.20,0.00,0.00,4.50,993.20,NA
2021-01-11 03:00:00,188.50,227.00,21.02,9.90,22.40,45.50,10.50,2.15,13.25,3.25,27.67,NA,NA,NA,NA,10.18,96.12,0.92,284.20,0.00,0.00,4.50,993.02,NA
2021-01-11 04:00:00,177.00,212.50,20.62,9.38,21.80,40.10,10.78,2.00,14.72,2.88,23.58,NA,NA,NA,NA,9.75,97.92,0.88,282.88,0.00,0.00,4.50,992.95,NA
2021-01-11 05:00:00,164.50,192.00,19.27,10.55,21.30,40.12,10.10,2.02,22.60,2.53,20.15,NA,NA,NA,NA,9.75,95.15,0.95,280.02,0.00,0.00,4.50,993.28,NA
2021-01-11 06:00:00,155.50,172.00,17.72,10.38,19.95,41.75,10.98,1.70,23.20,2.58,17.70,NA,NA,NA,NA,9.72,89.18,0.88,288.17,0.00,0.00,4.80,993.75,NA
2021-01-11 07:00:00,153.00,164.00,16.23,10.18,18.65,41.58,12.32,1.78,25.18,2.05,17.08,NA,NA,NA,NA,9.55,87.75,0.90,279.53,0.00,0.00,29.58,994.12,NA
2021-01-11 08:00:00,139.50,157.00,15.85,10.18,18.30,39.15,11.55,1.80,23.08,2.05,16.45,NA,NA,NA,NA,9.70,85.15,0.85,277.48,0.00,0.00,84.62,995.02,NA
2021-01-11 09:00:00,128.00,156.00,17.02,8.73,18.58,39.65,10.30,1.62,25.88,2.40,17.17,NA,NA,NA,NA,10.73,77.62,0.95,282.28,0.00,0.00,251.03,996.18,NA
2021-01-11 10:00:00,115.00,150.50,16.40,10.05,18.75,38.70,12.08,1.98,27.33,2.42,19.10,NA,NA,NA,NA,12.15,69.03,0.98,295.02,0.00,0.00,442.85,996.68,NA
2021-01-11 11:00:00,101.00,143.00,6.90,16.70,14.50,42.20,20.10,0.70,39.83,3.15,27.70,NA,NA,NA,NA,13.90,60.00,0.98,276.38,0.00,0.00,552.22,996.22,NA
2021-01-11 12:00:00,99.50,148.00,6.72,15.25,13.60,42.82,20.25,0.75,46.72,2.88,41.20,NA,NA,NA,NA,15.42,54.72,0.92,281.20,0.00,0.00,576.65,995.42,NA
2021-01-11 13:00:00,95.00,151.50,8.73,11.32,13.15,40.78,25.80,0.80,50.70,2.70,51.15,NA,NA,NA,NA,16.70,49.30,0.98,293.10,0.00,0.00,541.92,994.55,NA
2021-01-11 14:00:00,85.50,148.50,10.35,9.80,13.68,46.62,23.52,0.70,58.15,2.68,50.65,NA,NA,NA,NA,17.55,46.55,0.98,279.62,0.00,0.00,441.65,993.90,NA
2021-01-11 15:00:00,82.00,147.00,10.58,9.05,13.45,47.32,23.08,0.75,54.20,2.62,40.88,NA,NA,NA,NA,17.58,47.42,1.00,284.15,0.00,0.00,275.38,993.53,NA
2021-01-11 16:00:00,91.50,163.50,11.12,9.23,13.98,49.40,17.92,0.88,47.42,2.55,63.20,NA,NA,NA,NA,16.38,54.18,0.98,273.68,0.00,0.00,109.10,993.32,NA
2021-01-11 17:00:00,112.00,197.50,12.08,9.33,14.85,49.18,17.35,1.23,26.05,3.25,77.42,NA,NA,NA,NA,14.50,64.90,0.95,265.30,0.00,0.00,11.62,993.28,NA
2021-01-11 18:00:00,158.50,249.50,14.25,9.85,16.85,51.45,16.65,1.78,12.55,5.52,94.08,NA,NA,NA,NA,13.65,72.82,1.08,260.60,0.00,0.00,4.53,993.75,NA
2021-01-11 19:00:00,222.50,310.00,17.20,10.08,19.38,52.08,15.92,2.53,2.17,6.95,101.82,NA,NA,NA,NA,12.70,79.88,1.10,251.25,0.00,0.00,4.50,994.12,NA
2021-01-11 20:00:00,257.50,343.50,23.42,9.70,24.28,53.65,14.60,2.97,1.98,8.10,99.65,NA,NA,NA,NA,12.15,84.05,1.12,245.45,0.00,0.00,4.53,994.50,NA
2021-01-11 21:00:00,286.00,374.50,28.88,9.57,28.65,54.95,15.05,2.88,2.00,8.95,124.57,NA,NA,NA,NA,11.90,87.48,0.82,239.25,0.00,0.00,4.50,994.75,NA
